specObjID,z,class,subClass,type,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z
364917216132491264,4.746754E-05,STAR,F9,6,182.92162,0.70767434,19.73307,18.27897,17.75064,17.59647,17.50678
364917216971352064,-2.583983E-05,STAR,M1,6,183.19202,0.69127525,22.81487,19.63313,18.29239,17.46558,16.99446
364917491010398208,-0.0001457375,STAR,K7,6,182.95919,0.97406175,21.40132,18.93957,17.65377,17.09474,16.78689
364917491849259008,-0.0001330963,STAR,K7,6,182.95919,0.97406175,21.40132,18.93957,17.65377,17.09474,16.78689
364917766727165952,-2.703142E-05,STAR,M3,6,182.96653,0.77295183,21.66046,19.35494,18.04242,16.92592,16.31766
364918040766212096,-4.179867E-05,STAR,M1,6,183.19202,0.69127525,22.81487,19.63313,18.29239,17.46558,16.99446
364918041605072896,6.305116E-05,STAR,M2,6,183.08254,1.1560615,22.86306,19.90232,18.43747,17.45578,16.8912
364918316482979840,0.0004804806,STAR,F5,6,182.82782,0.57103552,18.7756,17.88589,17.56792,17.46243,17.4057
364918590522025984,0.0008939612,STAR,B6,6,182.89578,0.65276744,19.59067,18.67726,18.42371,18.35765,18.35399
364918591360886784,5.94828E-05,STAR,K1,6,182.76766,0.51603547,20.3173,18.59132,17.92653,17.67338,17.54755
364918865399932928,0.0001578981,STAR,M0,6,182.61133,0.55529399,21.53815,19.07939,17.76499,17.0438,16.64606
364918866238793728,1.946765E-05,STAR,M0,6,182.72343,0.59781344,22.47642,19.45368,18.1363,17.49652,17.17027
364919140277839872,9.060207E-05,STAR,F9,6,182.70898,0.44694993,20.24099,18.68674,18.12282,17.89958,17.80531
364919141116700672,7.095977E-05,STAR,M1,6,182.70135,0.46881354,21.99619,19.46417,18.13118,17.39629,17.00871
364919415155746816,8.682219E-05,STAR,F9,6,182.88778,0.59780266,19.37157,18.11711,17.68946,17.54258,17.48141
364919415994607616,0.0001711822,STAR,M0,6,182.61133,0.55529399,21.53815,19.07939,17.76499,17.0438,16.64606
364919690033653760,0.0004688225,STAR,F5,6,182.82782,0.57103552,18.7756,17.88589,17.56792,17.46243,17.4057
364919690872514560,9.844819E-05,STAR,M1,6,182.62568,0.46412613,21.99004,19.56021,18.11871,17.35135,16.92253
364919964911560704,-1.081757E-05,STAR,F9,6,182.78423,0.4166379,19.62967,18.18646,17.6446,17.47893,17.38698
364919965750421504,0.0001346444,STAR,K1,6,182.70898,0.44694993,20.24099,18.68674,18.12282,17.89958,17.80531
364920239789467648,9.343444E-05,STAR,M1,6,182.70135,0.46881354,21.99619,19.46417,18.13118,17.39629,17.00871
364920240628328448,5.639393E-06,STAR,M2,6,182.88713,0.17763901,21.81867,19.38028,18.07755,17.07879,16.56875
364920514667374592,7.929618E-05,STAR,K3,6,182.76766,0.51603547,20.3173,18.59132,17.92653,17.67338,17.54755
364920515506235392,0.001015974,STAR,F5,6,182.89578,0.65276744,19.59067,18.67726,18.42371,18.35765,18.35399
364920789545281536,-7.420799E-07,STAR,M0,6,182.72343,0.59781344,22.47642,19.45368,18.1363,17.49652,17.17027
364920790384142336,8.46063E-05,STAR,F9,6,182.88778,0.59780266,19.37157,18.11711,17.68946,17.54258,17.48141
364921064423188480,6.515189E-05,STAR,K5,6,182.82752,0.32411165,21.22779,19.03581,18.15973,17.81392,17.61208
364921065262049280,8.119096E-05,STAR,G2,6,182.73253,0.16279662,19.56973,18.57441,18.19385,18.0273,17.99259
364921339301095424,0.0001627171,STAR,K5,6,182.83775,0.23027392,21.32021,18.93462,17.80667,17.40599,17.12197
364921340139956224,0.0001029473,STAR,M0,6,182.86616,0.22266948,21.87844,19.16948,17.79846,17.1497,16.79216
364921614179002368,3.131921E-05,STAR,M2,6,182.88713,0.17763901,21.81867,19.38028,18.07755,17.07879,16.56875
364921615017863168,0.0001614631,STAR,K7,6,182.83775,0.23027392,21.32021,18.93462,17.80667,17.40599,17.12197
364921889056909312,-8.05905E-05,STAR,F5,6,182.88851,0.09717677,19.54043,18.5446,18.28245,18.15873,18.13709
364921889895770112,4.420194E-05,STAR,K5,6,182.82752,0.32411165,21.22779,19.03581,18.15973,17.81392,17.61208
364922163934816256,-1.92414E-05,STAR,F5,6,182.73253,0.16279662,19.56973,18.57441,18.19385,18.0273,17.99259
364922438812723200,-6.171943E-05,STAR,M2,6,182.88389,0.07001281,22.85085,19.64964,18.15642,17.16413,16.62214
364922439651584000,-1.435242E-05,STAR,M2,6,182.88389,0.07001281,22.85085,19.64964,18.15642,17.16413,16.62214
364922713690630144,7.668431E-05,STAR,M0,6,182.86616,0.22266948,21.87844,19.16948,17.79846,17.1497,16.79216
364922714529490944,6.691084E-05,STAR,F5,6,182.88851,0.09717677,19.54043,18.5446,18.28245,18.15873,18.13709
364922988568537088,0.0002678266,STAR,F9,6,182.77188,0.33375952,19.78831,18.55991,17.97105,17.70184,17.54112
364922989407397888,2.98227E-05,STAR,M0,6,182.72,0.24146395,21.78877,19.16763,17.75506,16.99904,16.60866
364923263446444032,9.157044E-05,STAR,M0,6,182.62568,0.46412613,21.99004,19.56021,18.11871,17.35135,16.92253
364923264285304832,3.213956E-05,STAR,F9,6,182.78423,0.4166379,19.62967,18.18646,17.6446,17.47893,17.38698
364923538324350976,9.815599E-05,STAR,M1,6,182.72,0.24146395,21.78877,19.16763,17.75506,16.99904,16.60866
364923539163211776,0.0003000831,STAR,F9,6,182.77188,0.33375952,19.78831,18.55991,17.97105,17.70184,17.54112
364923813202257920,0.003680991,STAR,O,6,183.02759,0.61804344,19.61402,18.34149,17.88287,17.75153,17.65457
364923814041118720,0.001126424,STAR,F5,6,183.00549,0.47964636,18.82874,17.89071,17.64461,17.61601,17.54278
364924088080164864,0.001003289,STAR,A0,6,183.00549,0.47964636,18.82874,17.89071,17.64461,17.61601,17.54278
364924088919025664,3.811966E-05,STAR,M1,6,183.07283,0.48350904,21.90365,19.34362,17.94836,17.08053,16.53469
364924362958071808,-7.311106E-05,STAR,A0,6,183.06486,0.61078091,19.27626,18.12018,18.30461,18.5741,18.56387
364924363796932608,-9.708575E-05,STAR,A0,6,183.06486,0.61078091,19.27626,18.12018,18.30461,18.5741,18.56387
364924637835978752,-6.129609E-05,STAR,K1,6,183.02396,0.6002955,19.8174,18.32601,17.75694,17.54904,17.46964
364924638674839552,-7.899949E-05,STAR,F9,6,183.02396,0.6002955,19.8174,18.32601,17.75694,17.54904,17.46964
364924913552746496,-6.395148E-05,STAR,K5,6,183.23095,0.18135124,22.01211,19.3819,18.31646,17.88397,17.639
364925187591792640,4.361064E-05,STAR,M3,6,182.92848,0.47905509,22.04119,19.5615,18.17625,17.10754,16.53183
364925188430653440,5.820518E-05,STAR,F5,6,183.04015,0.47375255,19.59199,18.64861,18.3439,18.25504,18.15625
364925463308560384,0.0006249864,STAR,G2,6,182.96769,0.20725645,20.09463,18.95424,18.4968,18.27242,18.16362
364925737347606528,-5.309007E-05,STAR,M0,6,183.11977,0.68601782,21.35879,19.00282,17.65969,16.93832,16.54906
364925738186467328,3.795175E-05,STAR,M2,6,183.04286,0.66190143,22.23034,19.59257,18.18681,17.12398,16.56184
364926012225513472,2.228114E-05,STAR,K5,6,183.17536,0.47371397,21.44183,19.40525,18.47136,18.17644,17.93604
364926013064374272,1.685434E-06,STAR,M0,6,183.11977,0.68601782,21.35879,19.00282,17.65969,16.93832,16.54906
364926287942281216,0.0003872906,STAR,F2,6,182.93715,0.58977276,19.19995,18.1356,17.76351,17.64646,17.63375
364926561981327360,1.245772E-05,STAR,K1,6,183.09362,0.37051167,20.18716,18.36209,17.74788,17.53365,17.45958
364926562820188160,1.443155E-05,STAR,K3,6,183.17536,0.47371397,21.44183,19.40525,18.47136,18.17644,17.93604
364926836859234304,-4.304646E-05,STAR,M2,6,183.04286,0.66190143,22.23034,19.59257,18.18681,17.12398,16.56184
364926837698095104,0.0003301052,STAR,F9,6,183.02759,0.61804344,19.61402,18.34149,17.88287,17.75153,17.65457
307399019825489920,0.0009452825,STAR,A0,6,158.83511,-0.33533095,19.97256,18.90047,18.82483,18.84561,18.88022
307399844459210752,0.0001278066,STAR,F2,6,158.66294,-0.58748365,18.39927,17.38793,17.04368,16.92008,16.8924
307406166651070464,0.0006058473,STAR,A0,6,157.91717,-0.86108099,18.31678,17.10979,17.15788,17.21714,17.22759
307407541040605184,0.0001597219,STAR,F5,6,158.09055,-0.77472172,17.72417,16.75332,16.48557,16.38777,16.41071
307409190308046848,0.0001021835,STAR,K5,6,158.05081,-1.184143,19.64416,17.11959,16.11369,15.75829,15.57335
307409465185953792,0.0008872196,STAR,A0,6,158.49678,-0.47169443,20.30802,19.28014,19.1034,19.05445,19.03826
307411114453395456,0.000660442,STAR,F5,6,158.54133,-0.29014613,16.71535,15.75414,15.44276,15.32202,15.28117
307413863232464896,0.0003593343,STAR,A0,6,158.43926,-0.071608321,19.15763,18.15792,18.07248,18.07133,18.11063
307415512499906560,-9.573325E-05,STAR,L5.5,6,158.18053,-0.54544211,19.59709,19.85215,20.16414,20.51289,20.70034
307416062255720448,0.000608434,STAR,A0,6,158.29246,-0.47252463,16.74712,15.6266,15.50004,15.49297,15.5121
307425682982463488,0.0009707541,STAR,A0,6,157.94824,-0.13448395,19.1678,18.12873,18.04215,18.05381,18.11185
307429531273160704,0.0008961207,STAR,A0,6,157.58075,-0.96087289,19.61579,18.65277,18.51701,18.4916,18.51926
307430355906881536,0.0006699813,STAR,A0,6,157.65614,-0.78709053,19.06923,17.90395,17.92668,17.96855,18.04086
307431180540602368,3.913881E-05,STAR,A0,6,157.57201,-0.65650218,19.55414,17.93003,17.80368,17.94941,18.28484
307433379563857920,0.0001730157,STAR,A0,6,157.69156,-0.071730996,19.95909,18.80418,18.77174,18.79024,18.82039
307436128342927360,0.0002178805,STAR,F9,6,157.709,-0.39241376,22.0068,18.88062,17.85094,17.34861,17.14332
307436952976648192,-0.0001395935,STAR,F5,6,157.31195,-0.87010608,20.94058,19.9567,19.53992,19.32119,19.18209
307438052488275968,9.572506E-05,STAR,M0,6,157.22871,-0.93284185,21.95939,19.55857,18.18618,17.88908,17.21304
307439151999903744,0.0003876297,STAR,F9,6,157.3973,-1.0133235,19.25533,18.00035,17.5233,17.35114,17.27162
307441900778973184,6.659847E-05,STAR,F5,6,157.20617,-0.83961385,17.93009,16.91466,16.52249,16.36618,16.28946
307443550046414848,0.0002949261,STAR,F9,6,157.2276,-0.5636103,19.34519,18.14209,17.7764,17.57386,17.49204
307443824924321792,0.0004416356,STAR,F9,6,157.43915,-0.1715844,20.53669,19.23053,18.65154,18.54109,18.45664
307445474191763456,8.477456E-05,STAR,A0p,6,157.47538,-0.35813765,17.39345,16.34927,16.56461,16.77331,16.86465
307446848581298176,6.658377E-05,STAR,F9,6,157.10264,-0.14373363,20.04349,18.32806,17.6114,17.30231,17.18137
307447398337112064,0.0006352317,STAR,A0,6,157.36332,-0.19797231,18.99076,18.06819,17.87633,17.80193,17.80728
307448497848739840,0.0003451772,STAR,F9,6,157.02786,-0.94258058,18.45239,17.2087,16.74855,16.59276,16.52101
376074241822451712,-0.0003590765,STAR,A0,6,187.44325,-3.455985,19.85087,18.78348,18.603,18.54874,18.63013
376075066456172544,0.0002025796,STAR,F5,6,187.36203,-3.4716788,17.65944,16.48996,16.27899,16.20303,16.17931
376075616211986432,0.0006113451,STAR,A0,6,187.3862,-3.3145489,19.27617,18.07179,17.93965,17.91164,17.93655
376076990601521152,9.234283E-05,STAR,G2,6,187.22136,-3.3399001,18.15924,16.98845,16.61335,16.48641,16.43155
376078090113148928,0.0005725626,STAR,G2,6,187.41445,-3.5110692,19.09303,17.9746,17.6076,17.47613,17.44176
376079189624776704,0.0002598982,STAR,M3,6,187.62192,-3.2102389,23.77861,22.25697,20.85493,19.8006,19.34394
376080564014311424,0.0005211149,STAR,A0,6,187.65998,-2.9717718,18.45431,17.31282,17.19467,17.14344,17.15596
376081113770125312,-4.903786E-05,STAR,M8,6,187.46989,-2.9239643,23.07149,22.98637,21.37496,18.90542,17.42073
376082488159660032,0.0004130333,STAR,A0,6,187.59493,-2.9871537,16.88667,16.02027,15.8289,15.75886,15.79233
376088810351519744,0.0001395438,STAR,M4,6,187.15713,-3.537441,22.85848,20.71412,19.45916,18.1137,17.20289
376093208398030848,0.0005621833,STAR,A0,6,187.28631,-2.7669966,20.15907,19.03623,19.12296,19.23005,19.33218
376094307909658624,0.0006468086,STAR,A0,6,187.35016,-3.1784332,19.95226,18.9065,18.95961,19.00533,19.11099
376097606444541952,-5.282818E-05,STAR,M3,6,187.13052,-2.7939956,22.01645,19.06541,17.65413,16.32046,15.59003
376097881322448896,0.0009156057,STAR,A0,6,186.961,-2.9621729,20.3987,19.30178,19.08996,19.01028,19.03697
376102554246866944,-2.576361E-06,STAR,M0,6,186.62858,-3.1829258,21.80718,19.08155,17.76002,18.11228,16.70405
376109151316633600,0.0001993144,STAR,M2,6,186.85236,-3.2643189,21.22066,18.56597,17.20895,16.25008,15.73172
376109701072447488,-0.0001855854,STAR,A0,6,186.9158,-3.3524743,20.05166,18.87174,18.9307,19.00387,19.03807
376115748386400256,4.048545E-05,STAR,G2,6,186.44493,-2.7781247,18.99865,17.95823,17.55124,17.37918,17.30977
376122070578259968,-0.0001595561,STAR,A0,6,186.43545,-3.46495,18.63698,17.59736,17.5615,17.58236,17.62734
376123994723608576,-0.0001884937,STAR,A0,6,186.02859,-3.2073163,18.78503,17.69751,17.6684,17.69006,17.74962
376124269601515520,8.610875E-05,STAR,M4,6,186.01207,-2.7875024,21.73109,18.84451,17.3304,15.92648,15.12514
376125369113143296,-4.269858E-05,STAR,A0,6,186.10778,-2.9709268,16.19004,15.14809,15.12074,15.13899,15.22275
376126743502678016,0.0006760289,STAR,A0,6,186.06767,-2.6665829,17.77732,16.51719,16.57853,16.67098,16.68989
376127018380584960,0.0004194574,STAR,F2,6,186.28566,-2.6413489,17.97415,16.9707,16.64583,16.52264,16.49507
376128117892212736,-5.644046E-06,STAR,F9,6,186.02339,-3.2805584,17.68843,16.50783,16.08538,15.9294,15.88104
376135264717793280,-0.0003105715,STAR,A0,6,185.86373,-3.0071635,18.06872,16.90718,16.80847,16.84984,16.93468
376135539595700224,0.0001289936,STAR,M8,6,185.70506,-2.7759143,25.08997,23.62183,22.27117,20.30286,18.84631
376136364229421056,-9.75271E-05,STAR,M9,6,185.91208,-2.8094463,24.32979,24.35979,22.49848,20.435,18.79393
376136913985234944,1.365863E-05,STAR,M3,6,185.89814,-2.703453,24.70664,22.14447,20.75389,19.52498,18.78551
376138563252676608,0.0001769592,STAR,M3,6,185.76635,-3.0805209,22.82384,21.21633,20.2063,19.21268,18.57374
376140762275932160,0.001343478,STAR,F5,6,186.06832,-1.5220819,18.76937,17.89332,17.53014,17.39558,17.32901
376141861787559936,-1.141219E-05,STAR,A0,6,185.88315,-1.7814747,17.36045,16.10269,16.17741,16.26402,16.32041
376142136665466880,0.0006533132,STAR,A0,6,186.06525,-1.8206635,17.35567,16.15929,16.33823,16.46377,16.54411
376144060810815488,-0.0001159493,STAR,M9,6,185.91007,-1.6403354,25.46655,24.43989,23.41568,20.60104,18.94202
376150383002675200,0.0002186549,STAR,A0,6,186.68069,-1.3913374,16.98421,15.9511,15.89293,15.89972,15.95918
376153681537558528,0.001196823,STAR,F5,6,186.61139,-1.4301891,18.91524,17.95407,17.70972,17.60771,17.58632
376154781049186304,0.0004376977,STAR,M3,6,186.80722,-1.7397728,22.92571,20.68962,19.05663,17.66313,16.87603
376156705194534912,0.001034875,STAR,F5,6,186.40417,-2.385279,20.35196,19.23292,19.00507,18.88501,18.87195
376157529828255744,1.611089E-05,STAR,M9,6,186.35005,-2.2666511,23.95692,24.59793,22.81286,20.69696,18.93194
376161652996859904,0.0001262772,STAR,M7,6,187.00709,-1.5997847,23.72346,23.2788,22.19037,19.52989,18.12092
376162752508487680,-0.000147728,STAR,A0p,6,187.14125,-1.3865546,18.13015,17.3191,17.66232,17.88588,18.12246
313042262298748928,0.002185354,STAR,L9,6,167.60177,-0.067937257,21.65012,20.75657,20.40804,20.31369,20.21636
313057930339444736,0.0009841979,STAR,F5,6,167.06151,-1.2342049,16.91707,15.99272,15.74211,15.62214,15.60393
313058754973165568,-0.0003228984,STAR,F9,6,166.86147,-0.75977726,16.57652,15.35463,14.95167,14.80859,14.78435
313060679118514176,-0.0002969076,STAR,F5,6,166.94916,-0.93267004,18.56075,17.66136,17.37157,17.59779,17.2324
313065901798746112,0.0001114514,STAR,F9,6,167.16406,-0.084808076,19.08482,17.88887,17.5017,17.37364,17.35436
313070849601071104,-4.253162E-06,STAR,A0,6,166.61551,-1.0673817,18.52675,17.52875,17.47516,17.51758,17.58398
313071399356884992,0.0001670518,STAR,K5,6,166.63518,-0.87821729,20.87929,18.45317,17.43478,17.05666,16.85701
313076622037116928,9.708016E-06,STAR,G0,6,166.98484,-0.079988802,16.83228,15.74368,15.44151,15.33569,15.31956
313084593496418304,2.830969E-05,STAR,G2,6,166.83335,-0.17846498,19.03297,17.91196,17.51061,17.39308,17.31906
313085143252232192,-6.790568E-05,STAR,F9,6,166.06441,-0.39137228,18.91089,17.73696,17.33502,17.19168,17.14924
313087892031301632,0.0001799836,STAR,G0,6,166.20931,-0.16881158,17.40556,16.34401,15.94972,15.82285,15.79525
313088716665022464,0.0001409231,STAR,M0,6,166.15428,1.187773,23.61869,21.79391,20.50179,19.90713,19.46068
313092290077812736,-0.0001231572,STAR,F5,6,166.32892,0.89657108,18.00585,17.0256,16.66563,16.52555,16.49703
313097512758044672,0.0003418917,STAR,F5,6,166.09524,0.35578033,16.59605,15.70044,15.4722,15.38207,15.38163
313108507874322432,0.0001296632,STAR,G0,6,166.96712,0.22640547,19.09334,17.90586,17.41168,17.21868,17.14764
313123626159204352,3.002865E-05,STAR,G0,6,167.32649,0.93289126,16.78257,15.62491,15.23358,15.09724,15.07439
313126374938273792,-0.0004770985,STAR,A0,6,167.4753,0.85963248,18.87355,17.79192,17.65144,17.65371,17.6703
313134346397575168,0.0001275308,STAR,G0,6,167.37209,0.69263756,17.18446,16.08676,15.71267,15.58808,15.55579
313143967124318208,0.003356226,STAR,L9,6,167.53169,1.1782116,18.07666,17.50075,17.34117,17.31515,17.41617
313145616391759872,6.180265E-05,STAR,A0,6,167.54492,1.1257639,18.62337,17.39171,17.30728,17.3081,17.31687
313150289316177920,0.0002213758,STAR,G2,6,167.98707,0.56356979,20.50614,19.08266,18.5949,18.33918,18.28337
313160459798734848,2.682801E-05,STAR,K7,6,168.16806,0.7343908,21.58388,19.45066,17.58188,17.76609,17.31794
313167056868501504,0.0008977249,STAR,A0,6,168.07857,1.0167241,19.89083,18.80958,18.65944,18.64159,18.64347
313167606624315392,0.0003312605,STAR,F5,6,167.89151,1.2136421,16.91342,15.87918,15.53551,15.43492,15.41077
313170905159198720,0.0001449704,STAR,A0,6,168.32114,0.46252997,19.79834,18.84843,18.64295,18.61267,18.6406
313171180037105664,0.0004809483,STAR,F5,6,168.23612,0.40920721,18.62046,17.64111,17.36474,17.02347,17.23395
313175028327802880,7.556431E-06,STAR,M2,6,168.29758,0.30225218,22.35984,20.37662,18.95638,17.99987,17.47674
313175852961523712,0.0001262136,STAR,M1,6,168.30172,0.28285562,24.07147,20.87191,19.45586,18.60557,18.16786
314130499033393152,-4.672913E-05,STAR,K5,6,169.68914,-0.75192341,20.95802,18.96362,18.05172,17.68496,17.48339
381822758440429568,-0.0001409538,STAR,M7,6,196.46895,-2.4712369,25.64857,24.10625,22.6483,20.02424,18.6393
381826881609033728,0.0001484367,STAR,A0,6,196.59339,-1.3052154,18.25126,17.1473,17.27141,17.41747,17.53016
381831004777637888,0.0001243177,STAR,K3,6,197.03827,-2.2702247,24.38043,21.04815,19.94224,19.59806,19.28273
381832654045079552,0.0004539407,STAR,A0,6,196.73782,-2.404545,17.18857,16.31515,16.09553,16.01324,16.02864
381835677702055936,-3.017372E-05,STAR,M7,6,196.90858,-1.4062466,25.11739,25.25056,23.87457,20.79308,19.28662
381846397940426752,0.0006581023,STAR,F5,6,197.19451,-1.5157859,20.7777,19.71777,19.3269,19.0829,19.01811
381849696475310080,0.00016789,STAR,OB,6,197.29648,-1.662988,17.92144,18.05079,18.39952,18.67508,18.94984
382806551468992512,5.344982E-05,STAR,A0,6,198.87912,-3.3783261,18.35282,17.32064,17.28076,17.32037,17.37601
382807650980620288,0.0004966912,STAR,A0,6,199.36093,-2.9423755,19.87795,18.73802,18.74657,18.80235,18.93618
382808745475860480,-9.806629E-05,STAR,K1,6,198.81083,-3.4501867,19.84578,18.21103,17.67727,17.50299,17.43154
382809295231674368,0.0005595621,STAR,A0,6,199.36093,-2.9423755,19.87795,18.73802,18.74657,18.80235,18.93618
382810944499116032,9.916069E-05,STAR,A0,6,198.87912,-3.3783261,18.35282,17.32064,17.28076,17.32037,17.37601
382812873660852224,-8.738327E-05,STAR,OB,6,199.3209,-2.3293342,18.06917,18.20022,18.5438,18.83839,19.14273
382813418400278528,-5.569027E-05,STAR,OB,6,199.3209,-2.3293342,18.06917,18.20022,18.5438,18.83839,19.14273
382818091324696576,4.638918E-05,STAR,M7,6,198.66532,-3.1154444,24.1302,24.02244,22.87247,20.48804,19.00952
382818096341084160,-9.111481E-05,STAR,K1,6,198.81083,-3.4501867,19.84578,18.21103,17.67727,17.50299,17.43154
382818366202603520,0.0005340595,STAR,A0,6,198.65229,-2.9688868,18.69817,17.58798,17.66621,17.78781,17.90153
382818915958417408,0.0002975712,STAR,F5,6,198.6227,-3.1177748,17.74764,16.81223,16.58788,16.49513,16.51551
382820845120153600,0.0002799846,STAR,F5,6,198.6227,-3.1177748,17.74764,16.81223,16.58788,16.49513,16.51551
382821669753874432,0.0006006916,STAR,A0,6,198.65229,-2.9688868,18.69817,17.58798,17.66621,17.78781,17.90153
382822494387595264,-2.30143E-05,STAR,M8,6,198.66532,-3.1154444,24.1302,24.02244,22.87247,20.48804,19.00952
382824963272370176,4.199315E-05,STAR,F5,6,199.10861,-2.6516152,17.89921,16.99236,16.69278,16.59562,16.58945
382827167312013312,3.946034E-05,STAR,F5,6,199.10861,-2.6516152,17.89921,16.99236,16.69278,16.59562,16.58945
382829911074695168,0.0004826606,STAR,F5,6,198.54049,-3.3573583,18.83841,17.86358,17.57519,17.5056,17.41681
382833214625966080,0.0004355462,STAR,F5,6,198.54049,-3.3573583,18.83841,17.86358,17.57519,17.5056,17.41681
