,SOURCE_ID,ra,ra_error,dec,dec_error,period,eccentricity,center_of_mass_velocity,temperature_ratio
741,1851695778677469312,320.18911014858264,0.030992312,29.660808636838592,0.05004322,784.0077372341384,0.18984410775555619,-4.064856552043793,
742,1851824288395673856,318.51498780479415,0.06543346,29.35975534029488,0.029017301,628.4951317368836,0.0981714621294193,,
743,1871933016049134976,316.2239134300855,0.03237879,38.20730871357284,0.04313638,705.8857343286321,0.25097980221260613,,
744,1872381067036469888,313.8373840380829,0.06128509,37.4502340299669,0.021577848,426.2451400854344,0.5388538905846866,,
745,1851629193802064128,319.0700852577146,0.098951526,29.424040947605757,0.14839062,564.2437711042874,0.40939451474647937,,
746,1851812399927026944,319.6501712752596,0.0445358,30.359433296292856,0.019341825,278.4935678700534,0.08363783664951913,,
747,1851958252716163968,318.6169449271272,0.012019803,30.484692862717143,0.014733997,549.3969686555074,1.745137260100512e-05,,
748,1871717099452520192,315.47759901090325,0.038004152,37.92493692509668,0.028799618,600.5165411641957,0.10060849341994108,,
749,1871830761464492800,316.17717212727104,0.027889026,37.500265264057475,0.028429307,588.60266070026,0.12730340810587268,,
750,1871835984144662400,316.4536683450793,0.034014277,37.66275603698333,0.03128682,558.0759117847998,0.157144687292096,,
751,1871866976629836032,316.45863746582404,0.036870196,37.911117540862016,0.024411304,328.39996868069034,0.1950340143635669,,
752,6659186989602510848,294.3281729992454,0.06940722,-48.829478873219536,0.1164793,993.6507307692672,0.11238888097414346,,
753,6659211797333569408,293.1180565898267,0.068667136,-49.06174564529513,0.052204635,872.1845217481685,0.12925783136144345,,
754,6659420979420886272,292.8792954960356,0.15697259,-48.781267421103585,0.086715594,1147.235958690047,0.26434250650350866,,
755,6659981936510225152,289.81435161141644,0.120639026,-48.77955757990203,0.023080153,601.3588146779108,0.08151131600551792,,
756,3454918666963832960,88.08633727902387,0.05295975,35.007382932047385,0.045594934,851.2427525414643,0.4249517495164059,,
757,3455164029855312256,87.93836063909205,0.09829474,35.692305483123675,0.09181273,302.49244875299877,0.15214230921991045,,
758,3455306588409847424,88.73851305229279,0.056977402,36.49555750880837,0.10205006,787.4656042336309,0.2809704126038067,,
759,3455429493194241024,86.14317926271627,0.14118674,34.871336450123245,0.21029991,846.0994007411861,0.36640508623710755,,
760,6372064745075255424,322.179619487964,0.031809196,-71.74150332719833,0.04841252,119.28266914477176,0.3939837782300086,,
761,6372164530052330240,322.0115298196458,0.031436287,-71.12326755667065,0.039786223,209.28752171608713,0.650719018404358,-12.688228553007304,
762,6372268468260891264,322.79786108780144,0.077917635,-70.84500613466624,0.07760206,804.9514149842356,0.53618962684596,,
763,6372487438576719488,321.6579808478268,0.046320435,-70.23327981080587,0.03933028,919.8658053552697,0.23824401476839877,,
764,6372991843833404544,305.62841280703907,0.054178137,-73.53983885982119,0.055069476,914.8800175604932,0.4252668331444988,,
765,6373644812003981184,312.12500050470953,0.031936824,-71.50879067692907,0.03130196,209.0467157691874,0.5735057882911497,,
766,6374158563109489664,304.3795180659341,0.04764176,-71.8991277335569,0.08393446,343.3997379774425,0.5404002409977146,,
767,6374710655385648256,307.9082753580099,0.07181592,-70.68939401343111,0.076428734,977.0228132006022,0.47248838698826456,,
768,6374772090597991808,308.8877019674896,0.026425045,-69.95607240942122,0.036565006,312.97646825722757,0.3247520005813437,,
769,6375196708244021376,314.19126205319503,0.028403176,-70.59242594948368,0.07866407,706.3824678226962,0.7476889629539394,1.474734936553886,
770,6375650119351777536,318.8157925037558,0.047262385,-69.31865160557325,0.044503503,967.2441642449351,0.38752487627796817,,
771,1851514432277813376,317.8459413720135,0.17921636,29.557960053185866,0.03958261,746.0125034850263,0.7152617827147221,,
772,1871949199485755520,316.41291696213335,0.047058143,38.647811274046354,0.021288926,321.0323482660655,0.1696256651369899,,
773,1872263900327662848,316.4044890912365,0.034046594,39.28899693018875,0.0367683,222.53774531110417,0.2590062556529303,,
774,6872108618914913536,299.2708677756942,0.05202092,-15.892674428262882,0.043106467,852.8498806264881,0.17967251695911213,,
775,5706134738755178496,126.22214039008072,0.02231053,-21.53340893924416,0.041748576,645.6664914262063,0.31661166708286675,,
776,5706428858115374336,125.70148149750786,0.2360046,-20.666216414375263,0.14991012,861.3826212564949,0.8154309715183287,,
777,5707106913194138240,128.15040755605972,0.038763426,-18.75478330419711,0.031908315,206.27037494757815,0.15278442853960345,-11.519089027103613,
778,454642358672320256,40.35258023772504,0.12298834,55.97553036904961,0.0864464,1021.4860352013766,0.46541795437334477,,
779,454768115314335616,41.71331558473414,0.012388614,56.549248289378745,0.07469001,868.4693725748674,0.03512329626363231,,
780,4215489686403486848,303.847353099192,0.06945252,-8.66182385477524,0.04844434,649.3818877638017,0.08071262290399625,,
781,4215806517549465856,303.8490708442593,0.06407507,-8.054806993529905,0.055543184,434.2107672695849,0.2712930990980935,,
782,4215938665101517312,305.06830363677165,0.203049,-8.196718952186352,0.10781113,519.9878799808747,0.5118721073646946,,
783,6057279518182224128,195.16180876383828,0.07567743,-58.22080819140604,0.030393511,928.2369737911956,0.32334241840536104,,
784,4533976767136726528,285.7162168819734,0.03481214,25.664981503651124,0.028432736,421.7792927822841,0.2106457395717996,,
785,1930495925909849344,347.3139068119364,0.08848359,41.752863749866385,0.17165202,730.6816831969458,0.28617793802716596,,
786,1930764722143634176,346.5751591653876,0.49274918,42.152233868598685,0.097309984,447.9538843679973,0.7942839201192464,,
787,1930981119775806208,344.8324207520373,0.025785465,41.10288414900021,0.080692194,467.81952876447536,0.39627433122535677,,
788,1931207035055552640,343.86080234977237,0.059620034,41.29249217232577,0.0719705,1140.1023730717532,0.16336862448949963,,
789,4272798431468534272,277.0422409009496,0.07213625,-0.958219787653666,0.05097641,504.96380406744726,0.24591563584520562,,
790,6871601675335375872,296.7296056417925,0.045813136,-16.96324835887526,0.17837077,699.2094574289798,0.31275219487266276,,
791,1872100657211392000,315.90352751159253,0.029274665,38.24861224892016,0.025235418,737.2260794854901,0.43764199632041123,-0.8693364020210266,
792,4124004404802842368,265.28469347317713,0.048656505,-16.770490958817167,0.07730814,560.6885822937527,0.20810959473655558,,
793,4272346978866074240,279.9627077274363,0.035441708,-0.2817922953414131,0.10886995,843.9987167898295,0.31966128888979983,-79.86583074175172,
794,5926826243102873856,250.52092644893088,0.061334535,-59.795612706503206,0.058617786,560.9374249848928,0.270346479021771,,
795,5926895100017223552,252.27314560750867,0.06252798,-59.14994280570307,0.040665906,913.0244554572643,0.226645393476474,,
796,4529350468877100032,276.22196371493015,0.09726069,22.46230528875845,0.058815,1273.0184225470564,0.7201516586420322,,
797,4529433791240788608,276.86208439934535,0.06710444,22.523417200769046,0.0898307,1214.151379926297,0.6462874666811871,,
798,4530304668865150080,276.32834898187207,0.027938392,23.352718601589526,0.027022561,82.89068073641127,0.48574990229583687,-16.653820971150537,
799,4530416342317639680,274.5166512248397,0.040064536,23.194808222486223,0.043492176,554.8246454079089,0.24702422258090692,,
800,6375878538595612416,319.39193443691977,0.020951435,-68.64134169166219,0.02722835,838.7304260488871,0.4283709838445389,-2.3410592517018793,
801,6376351710849799808,309.6091596782306,0.043633483,-69.30223864862324,0.039106898,491.0166919647425,0.3130902032555317,,
802,6376782410169948032,316.41135302144954,0.034393635,-67.79712865896103,0.03178513,456.0272594730276,0.5127733377452707,,
803,6376860303696856832,314.7794291905734,0.024290163,-68.02157807145684,0.046423916,710.5021600453101,0.21350154993111053,,
804,6376884939629326976,314.1431570564865,0.083871916,-67.6767683662939,0.056808736,577.64930717508,0.746632727964061,,
805,5857339513432581120,193.69228219169727,0.024748743,-67.57037029030175,0.030523295,559.4266013832142,0.2333821773535624,81.83877711796366,
806,5933626894401288320,246.8621398519563,0.051304728,-53.024667020818505,0.04746764,861.5942786935009,0.3839140973997507,,
807,6658837070027010688,292.39270581092575,0.08178843,-49.43836384742112,0.059212174,793.4489180580642,0.16660397621542603,-42.06573930031069,
808,6659117892168980096,292.0222093020514,0.062146604,-48.65170050253203,0.04845409,1009.0614017329478,0.16723764318229525,,
809,6659241101897058048,293.80435835103174,0.06703431,-48.86676590360287,0.058168434,629.0119611481739,0.5485273841632271,-32.61095600812846,
810,6659491107647228928,292.938157747648,0.18163279,-48.26990424419002,0.043027043,951.521740117403,0.16244678748836047,,
811,5706396151943687936,125.98561447501434,0.013330337,-20.84481507197186,0.013473674,232.06691507123313,0.330339307383208,62.332620135360614,
812,5707179657056163840,128.00747960439827,0.040657602,-18.401909069337997,0.021567099,417.91832623354946,0.19507138041982214,,
813,5707206388935474560,124.97766908565623,0.046732746,-20.439536342648225,0.038657296,876.1273667195406,0.3806684745987626,,
814,5707481679159981568,124.50980874654012,0.07358008,-19.818057185081177,0.08458949,911.9168973502087,0.29769077332477,,
815,1850108466140096000,322.7138386576797,0.05256213,30.30838032778578,0.0679377,678.7227860256503,0.21341224817071464,,
816,5706530292361510272,127.11834574054241,0.048743807,-20.12976424901159,0.028094778,530.448927880195,0.389414103297934,,
817,5707008335104427648,126.80188701402571,0.12410644,-19.265272925098976,0.066634096,453.80363361226966,0.5352606632359833,,
818,5707824585050001536,126.14150100786313,0.04514733,-19.02175848856719,0.045721356,564.515719542739,0.10290531070171406,,
819,5942067840765093120,246.64498253898915,0.053783838,-46.85401223897502,0.07280555,1127.5647905099586,0.8667281972968695,-15.837861439148758,
820,1850438697585823488,323.19466651687907,0.0781549,30.302974059968548,0.16039251,962.6073833109917,0.39506264201024266,,
821,1851447499506140800,318.3577873483348,0.031735778,29.268752044373034,0.05602582,426.2354432739891,0.3258180623101657,,
822,1852004951900791552,319.5378200940322,0.08156502,30.526586775813577,0.08339241,900.6504747910711,0.140817438401135,,
823,1852006017052712576,319.50887048513266,0.058052257,30.558265887182408,0.09554689,1248.1484148723462,0.8050912659647591,,
824,1871788361552175616,315.09493067434903,0.03326627,38.33566057554252,0.034077764,156.96249946919,0.2791581064515463,-23.155733684756946,
825,4216766425563721600,302.9358218426854,0.07048814,-6.791182219824233,0.077387266,600.6095464307983,0.2658583932373049,,
826,2043273692571942272,288.23644896834946,0.03301541,32.77845098025492,0.03287434,532.1229072533563,0.12864677051446166,,
827,4452696229032981504,245.76698173529311,0.086294696,9.545142215642704,0.08543461,708.9840299216336,0.5018044406343649,,
828,4453497326331809280,244.70989346945268,0.040886268,9.643827373162875,0.13587622,841.8974212087135,0.27181273054924804,,
829,4453993274795853568,244.37283241316132,0.18017837,11.267684543024512,0.1457314,639.4918873667032,0.3571952331230979,,
830,4456088566001651200,238.4860203784598,0.14689216,10.826890813823171,0.15755527,860.8826350480464,0.06530312797491825,,
831,4456479717262757760,242.62862189746306,0.06452579,10.579908502151586,0.028189009,578.0902538921106,0.20199158031133083,,
832,2173238509606796416,326.7217842084838,0.030661538,53.012524853539084,0.048649356,1041.9978745410247,0.43254322770908293,,
833,2173275892997463808,324.8503470500151,0.015500341,52.337214274226525,0.044638973,1029.991020225436,0.15658415063424283,-29.505271200495784,
834,2173312726638332032,325.56158590400184,0.056691024,52.690394066632756,0.038641285,746.351307491465,0.1615779794026553,,
835,2173563209114008960,327.85432393346713,0.030978017,53.150602102230316,0.036546268,542.2571445795621,0.186238879911317,-49.95292409474106,
836,2173568947204569728,327.40506677704593,0.055988956,53.12250743594754,0.041245893,811.4023388838867,0.12377993399360492,,
837,2173760502746769920,329.7054625639942,0.029612947,54.68047491507858,0.04631394,484.4857420086849,0.05612405668278566,,
838,1932601559397554304,340.4442512827865,0.042146992,41.61182704107202,0.0325492,883.69731370206,0.14073079682151302,,
839,4100794852536027008,284.65055381250335,0.040440116,-15.40052531471374,0.147382,715.6113129912374,0.2074529316584298,,
840,4142802725035002368,258.904015558165,0.098153375,-11.503384149181205,0.10747274,701.6683551916398,0.46162796276675516,,
841,6872080581367843712,299.04957220645815,0.0458933,-16.094363931607433,0.12868237,847.4127454066833,0.14072970172900715,,
842,6873251629971269632,306.03301534751597,0.03484959,-16.978655117494103,0.06662037,125.86790087926761,0.3501650624486903,,
843,6873381612861094528,305.0137640070112,0.09800519,-17.068879191764797,0.062306926,785.2366467504526,0.23083325919245185,,
844,6873664015550260608,302.82751956620774,0.027458176,-17.685444962757558,0.090733804,836.0841285407647,0.13572597620689336,,
845,6658763505826972928,293.1715925800427,0.08227383,-49.668282767364325,0.06619579,955.7447539236878,0.061696518354131695,,
846,4135186408014263936,259.9160913523471,0.078250065,-17.167406773586674,0.040510654,755.0250973957025,0.40816420711091506,,
847,5912516820808652032,261.6634094758416,0.04632303,-59.851245465915774,0.05494873,602.6173683499076,0.22047523922144238,,
848,5912733248495234816,264.6377663205834,0.06029883,-59.369890527104786,0.037782963,236.06338442427793,0.181521032927611,,
849,1101900694744502400,111.44987748286388,0.022136375,66.64418572883089,0.04431856,318.66981412125085,0.2501102667976241,-5.689279685917967,
850,1102209490010901248,107.56220896048166,0.03341296,67.23288160120636,0.026696088,519.7332956924155,0.3774322464676984,,
851,1102275284612288768,105.19621821421106,0.062429283,65.25263902748266,0.027600339,1047.696730958588,0.11925194427336266,,
852,1102308063803492224,105.7677594883848,0.040423825,65.8005711467104,0.023119962,880.2560746975328,0.054775198695432535,-83.97208374317374,
853,1102328099826797440,104.61382777277117,0.044298388,65.44353693487172,0.0255033,991.0059916268569,0.2643770033650426,,
854,1102982240529054976,106.53903742275423,0.041041076,67.53688110598237,0.0276649,886.3318487910414,0.12516188174751117,,
